id,tokenId,value,operator,from,to,claimIds,transactionHash
93,96,1797000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,204,0x2affdcb22726ffe4cf3b76fbf715747d28cdcd8a1342d771b0542e4342b1ee8c
94,97,42000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,205,0x9fda886fbd03ed3398d8b0b6d62f54f2c2a7507bfc0430dc173b7e81352204fc
95,98,45000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,206,0x0a11898fec8a85ac6c85ebbf9dcb8f69de8d9827e4314b261acf7d3ecace5ef1
96,99,46000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,207,0x9c280034da820fe95cf746bc9b99f1e33389e38533f56887003354bd759ccb64
97,100,48000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,208,0xbfac4c8879b8362430bf0576d1af308ef98595ee9d3f83d118802f99303a9ba6
98,101,4000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,209,0x3c89f522abb8203ad21c00b7b1f422475d0b4f0dda1132d5bfa74bfc86e85259
99,102,4000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,210,0x49eeeeb195a8057dd708aec21c2aa3544ffa85cc1603ddb501a4ada8db28582c
100,103,4000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,211,0xd80b39f639475dce2e10e4d82bed4a306d9f9638f84c236ea0a051d33edddb92
101,104,5000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,212,0x27570a5e928f414805ebb19f865c9662d22bd2c5422cb00cf44581104c7402f4
102,105,97000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,213,0x9e2b28a04e2786d1ccf3e93a0c28cbe4352f755fa2bd923afb656f7fde1639df
103,106,95000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,214,0x5cb255dd411dfa53e1092c468161ffdf1545f27b7a01137ebd223b0b24ed2801
104,107,7000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,215,0x73303839434b8099d3bd5aff94dea2563c3e4653080f82a29fc2cee6a8b251bf
105,108,81000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,216,0x3ce234c0d3ed82e7023f9f39dc5091930324e9e8a8e0c1948ee3ea3009e72a00
106,109,47000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,217,0x3e2d4623137535400f91fb12dc203e5711853081ef16ac84904d88238c95784d
107,110,55000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,218,0xf2df655f1e36e58e179b8d2ff3d32f305249e365ae0b2cfe320a44b6ec0e9908
108,111,69000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,219,0x510df54571045fde560d68e5fff52169723cade78e2853df6de4740e4925bf1c
109,112,59000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,220,0x3e2915a1f3dc9cdf8f2f34cdabe1b022ecb7a6756c66c60bd0135334e91bb95a
110,113,66000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,221,0x6ae294f54b4f5c4737a1778bda103736390400c592d610378a48af581fcf867d
111,114,45000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,222,0x4516d268480e01cc98096b1b168b9bbe95aefe4d7eee71723b7d48ef629a72a4
112,115,46000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,223,0x29a7042b107ff946e69b2d5894094a457d9f1fc0c25eec3977d488907092e214
113,116,47000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,224,0xd07e329c8e1f42ff9d24501f1c878dd6b9adb534d3c0ca88a757b44f1453692c
114,117,44000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,225,0xfe74e7219abe1820626595a788cd2380d9c3783fbdf3788650a94719ccf55d9b
115,118,7000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,226,0xd4fa342dc988a8b9764d3b586d15fe130e320e0e3b8485441a08f94a3a1d4ab5
116,119,9000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,227,0xd6946c2c09d0b1fb14e69e4b8f4f61ebd7aeb336a2e732a7f3e3d52f1ec85775
117,120,23000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,228,0x5c12ea548e43deb99b937cc5fa2d54c61785fac75be6279e61de4d80bb6cee3e
118,121,148000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,229,0x7ffdc855a888894ae36b5119b276bd2c769b74b80c6964294e20246d960cd00c
119,122,4000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,230,0xcf8ef3b2022970a303c7c1637ecdd304f58e8ff67815c953b8676a763cbb405a
120,123,720000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,231,0x07b11c776aead22673d3f854133d6c9b161e00cd40ad99d91c540235c95a4898
121,124,2000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,232,0xcbff7e9d624020542bda0edea605e7bbbc9c455fffcbac028cc42c7001061c9f
122,125,56000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,233,0xb8df0bc4103e3a7835b5a0ff5f106c5d1920798842ecbac90da9635c88d28e99
123,126,4000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,234,0x96a2d63ee790c95d0f513ae21dc3f96c0bc12cbbc9244e1828426e34481ced1c
124,127,21000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,235,0x516bc592243e98a45459c7d23c28ab06405561eb0f7c2cc657a7b549a560fc7c
125,128,88000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,236,0x953058866e753f6e282508582888508a903730783e2a8927153b0db8f22044e6
126,129,168000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,237,0xcb7a413aa266ed88623d89d8bd1fd930e2d7e57b470f77038db5bb298ea74dbe
127,130,153000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,238,0x0765b1c5fd656f53e2805e0277b1655a8240ec9fa6229572f9e3b5c3040cac5e
128,131,27000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,239,0xcb9826d0a17f1ad61bd12ee016ba3b69bb7938081a4222569fc91e4e613714d1
129,132,5000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,240,0x0c6ff52a39a66636f5440fbfbc7e2292a9bb256040cbd9769f6208cb1fa13468
130,133,12000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,241,0x1e46629189837694f49882b0a57f528eefb1944455c86aa12f359cfd10210c8a
131,134,43000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,242,0xf378a6188f4341e3fd3e75ee575ed9c4c0669ee2f90523bbff90b70b7bd71681
132,135,150000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,243,0x7bb0c3727e4b4688a29fe137e6befa8fef7b1682e2bba750af179e5906c9ec88
133,136,153000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,244,0x6f3bb36d7306834b617bca66c438af63259b7bba198a3c73666bafdfab8f6521
134,137,57000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,245,0x78c5098ce5873180937e13d250643377d20328fda4219680d111413abc4b71b9
135,138,10000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,246,0x39f25425fc8213b9b1ea9b21191220fa6822a5f8b597cf0ea16ea2ee7c4a43f1
136,139,23000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,247,0x958006ee35863bb19d54f3081f90f6227a57194157084e88d7e2afcdae138f33
137,140,71000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,248,0x79cc9ed318c8a72616d578b499b03b3c1093f482009ea9ecf5e9ba7a0f21ce50
138,141,107000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,249,0x8d55fc348c0fa1357d1803e25ea37dea9bce03db5c31785c971763f793241b14
139,142,7000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,250,0xc18dbc66dec1848b24005cd69dcd7af70188cd12f15e8ce0ff6b3eeb8e6e4618
140,143,9000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,251,0xb68adc10c13806ddd8abe17a4adfd118bc8c3ec80dd1dddf67328b05bdfa0ac1
141,144,1000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,252,0xfec537ad44f9f38c01ed37cb63febe2f24f52fa2b1012df5395ccdcf4e07d86d
142,145,4000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,253,0xfd51dbb6f1f1bdfe64ec4682803231989fa4c35684d1fd02374147242a5256d7
143,146,164000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,254,0x57b2fc3bec647f338d4cc4163a5e309ab21e031d5292df7928e0a749fe5a52aa
144,147,46000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,255,0x87a428cf2e12437349c364aa4914bf754714b4ff4ea4092ff6293863447ab150
145,148,82000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,256,0xe325f87e08c80d77c920a21d11be20a89223f76065770d30ad1b88bf204ad164
146,149,29000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,257,0xcc57ca99ca8c6cd6052d9461eada3e4ea6f514183661d73e7e6a06372ef522e3
147,150,33000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,258,0xdf5ef4e91c050cda9e4d8967959fc8f83af7c6f46b7fbe3ea55a4699b5106ef9
148,151,884000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,259,0xcd1108d24c2802b1c439ac531a90c02e1a14ba7c44fa4e5fb3391943730a1862
149,152,10000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,260,0xde1ade9c57ef3ede96240351f4d88a79c6e3f866102e9be70412450c4067b78a
150,153,12000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,261,0x3471f37ab07ae51a924006faab97e69846b35ef796a48bd67f232d094d787f5b
151,154,189000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,262,0x7510cbbe5d1b209061cefe5c1288aa331336ec7b0efe003d43ddce833d1105d6
152,155,7000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,263,0x0bc5be6db6c1a8f8565040018ab9029f0cfc8a60166e4f9b7fb61e82b97b7231
153,156,83000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,264,0xb9c06b1e6f7bc4ce103f67fbf77a9a73a29bb9d16687b61054e1a80a2d1d7670
154,157,7000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,265,0xfe059f60c421596e95153868ad1a8e0956a1d2140b715f87cfcd194c38beb21a
155,158,21000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,266,0xd9d739d480cfe2dfc75d1a2dfce4fc9b22a9c8de60b66945f795c5561e9d8f81
156,159,12000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,267,0xcdced9cd08f4faf6ca5979ec6adf2515853a12a32eff7401ad820d9a73107023
157,160,1000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,268,0x1c83faaeb65a9b2aafb7976c0f4e969e1ae0116fd7d3c79de83d8fa7b4f74275
158,161,34000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,269,0xbcbd406ab530a73e56eb3ad045be098ee88f683fdd2296990ed3f327948427c0
159,162,100000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,270,0xe8f5aaaa87475e4a83d0a3f3e876c42738c813f5988f0c672ede027dd4afa691
160,163,1000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,271,0x00e58015d089e8683a5be4619c53cad7a68ed71589c36e7943570a39ad463c0b
161,164,15000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,272,0x5ab5520f86b88faed76ff95a016f93f8d302013c4fd90570a97ca91e71f2a049
162,165,27000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,273,0x16ea3687fd1f120167b7779e155b90d00437b977240a9d3502cff7294cd4c9f0
163,166,1000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,274,0x49cf9ce8c479cef9662931de443c9a9e7d4bb6ab3adfbc13e393b4f5c26ed089
164,167,63000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,275,0xe739da0654df1812a2da657323d1b03eafe0a3a7b027037afeec350b0e0b95f5
165,168,5000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,276,0x6fc6ae5f2ee16bea2fc4dafa465ba4ca3cad2cb7f277db0cbc37bb559a895c7e
166,169,16000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,277,0x686ee00e050a6b5cb8343ab13e39161768901bf931e8b3d2a652506ad0a2027f
167,170,20000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,278,0x98929a3051c807ac83c6dbd70633f930ccceda6ca41224b12528e93b1b7c614a
168,171,340000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,279,0x33ac7faec54e7b06028da7f832c0e302e27d639b157bc38e24b39e32e78c86b3
169,172,63000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,280,0x1b08701497ca91e1ff774e60c93fd550422e121e92ec82a13d349fa07c265db3
170,173,338000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,281,0x4909e1c5193f906b2ecd664aaf01772197b47ad4c4014897dd7d2eee12cb0873
171,174,66000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,282,0x2c8b9a83f40beff1baddef0c6af684e443afa5335bf8da5767672948051597f9
172,175,8000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,283,0x9882c013c7a6117bb478381b5e804ad3083e6a18ce9d90be8b2bdc4773d100ae
173,176,22000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,284,0x00066f676e5e3336566520ca8491999bc7214b8f149c4c3816ea8244bf9e5fdb
174,177,10000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,285,0x6049434ca6e89ae053b995383c27aa847d6177590ad50ae368506c65e8767be5
175,178,3000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,286,0xa746b06767608b94fe5a5ea89842ba84e13d475cd6ede5448536e7c288dbc1d3
176,179,15000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,287,0xe3d879537fa3fe0a9db9b5b1fca2200e85810eb17b0a8c571fa69cfca3d4255d
177,180,254000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,288,0xf745bc3c750e0b0f0c4315c9158dab29beeb9ac9e71c75cce0b281b029443987
178,181,17000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,289,0xefb9f03051b46c3e77b15470975b2f8561ba1ff994172a4ebf781d93930101a7
179,182,13000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,290,0x1779cb034476e1f13aeb344890cd54c56eefae180ce733e56b52dcefa07bd8cf
180,183,226000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,291,0xcf140f6fb7529bad8494dd6a585ba3439517e7f7a3336bf4299b7d72bd5e3036
181,184,532000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,292,0xb53d6ac413cedadaeaadff9b529197267e8f0ab0976b2f81ef3358a7f5ae0655
182,185,164000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,293,0x07b2f2e75c99aa64f2932d0eeaa6f4d267af213bb3253af880fd4632a59c539e
183,186,30000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,294,0xe864aeb5fd362b2386f8c7364b44eeb917039176b103f0834878e11efa53e1d8
184,187,33000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,295,0xbd7863e46d85159086af45971b7148e439dcc73688961d38075dbf41166be4f4
185,188,1000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,296,0xb51e597f69dbd800e6a84b6e88912528c7c4ad6f2c951ba95267aeb6995b35c8
186,189,35000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,297,0x127c6b71295f4c6f02a929907fa3e8bcb02d75ee2d8c9a7800213205e83ab8ef
187,190,127000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,298,0xe4501988130bca5e565a6dc94a16190404d3467bb105e156ce4ce407318ef0ba
188,191,6000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,299,0xacba8563574801d757fbe9310ba747b19cb79e73908e05b1d2179d06dfb6bf8f
189,192,66000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,300,0xc345932710a0f66fa06775c67f5982c5ab3f2793030c7f4b3b0c37384f6e75ab
190,193,3000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,301,0xe1e5d3e894eb2c9a0743d37fdaf6e5ae503feea9ab9d05c7929001508c1143a2
191,194,3000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,302,0x1f2665895246e27f3fb58b4ec5360ea940b24496e25ceb1551d1648343bef359
192,195,59000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,303,0x0a47af993c5fad07b151ca1a5059f84ad7fb217f5b76d84a77911f4a16512e84
193,196,80000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,304,0xfb0dfab1655825bcc0f338ad5f67303e654af08e4d3b1e017e3938271c422a0a
194,197,104000000,0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900,0x0000000000000000000000000000000000000000,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,305,0x5f64c4c9b3faca21a1b729d70cc3da0d63cce0e35855ad364e7bda85decb354c
