agreementAddress,certificateId,signedAmount,filledAmount,buyer,seller,metadata,metadataDecoded
0x1d3CCA3EFfc5dF47Bd188aDD5e21358991f35Ce5,561,13254000000,13254000000,0x4039950182F1b3b8dcC130C49df560d12bc9EbEC,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d30343564336332382d346166332d343330352d383765352d3236626430383939656439322d2d61643931353761362d633362382d353664622d393233372d3735306334303764613763660000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""045d3c28-4af3-4305-87e5-26bd0899ed92"",""orderId"":""ad9157a6-c3b8-56db-9237-750c407da7cf""}"
0x8e0c078CE2A63B822B4a45A49bA225eA1601aEBa,563,759000000,759000000,0x1C376e7A444356FBB4c57481C9608eA134bd5Fd7,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d61336632653761302d653333312d343831612d393531632d6632396563633030376563302d2d61643931353761362d633362382d353664622d393233372d3735306334303764613763660000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""a3f2e7a0-e331-481a-951c-f29ecc007ec0"",""orderId"":""ad9157a6-c3b8-56db-9237-750c407da7cf""}"
0xE535c48027e8781d62FCDcFc02618039CBdF7338,564,4000000,4000000,0xd70dba08570B0ecF445df876D9eF7bD9B769cF5D,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d34313431343264622d646234372d343930372d383265382d3364623830393363353936652d2d61643931353761362d633362382d353664622d393233372d3735306334303764613763660000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""414142db-db47-4907-82e8-3db8093c596e"",""orderId"":""ad9157a6-c3b8-56db-9237-750c407da7cf""}"
0xe619b62745F040E0136a3Ec4ACAEf2E5BE8EA10d,565,405000000,405000000,0xD43E71583D000dFa2068e23dF6F5C2aFb6bEA755,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d35353139396565622d626335352d346536622d623266352d6333616162613337313062392d2d61643931353761362d633362382d353664622d393233372d3735306334303764613763660000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""55199eeb-bc55-4e6b-b2f5-c3aaba3710b9"",""orderId"":""ad9157a6-c3b8-56db-9237-750c407da7cf""}"
0x53260693C94b3bFaFB7eDFb77d337c5c175c82d1,566,254000000,254000000,0x4476F31CE177fC1b601E492E3E2BAf21D9A7B92f,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d36363664303065322d613831312d343936392d613464332d6461393036366632396137632d2d61643931353761362d633362382d353664622d393233372d3735306334303764613763660000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""666d00e2-a811-4969-a4d3-da9066f29a7c"",""orderId"":""ad9157a6-c3b8-56db-9237-750c407da7cf""}"
0x43c8cc136d13C607b602B711D003a7BE0B17f58b,567,11000000,11000000,0x4402B20869147fbDFD194F02aa1Bd4a99b254511,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d38396330626436352d366638312d343662392d393435342d6436633265346636663661652d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""89c0bd65-6f81-46b9-9454-d6c2e4f6f6ae"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0xD6095a056871e00c683853151122a57ad6A5c163,568,136000000,136000000,0x267b6D5af9Cc5c3F62EcE1814667d778b99c4A12,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d32373065323739622d653364382d343561662d396438322d6663623865373734663935302d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""270e279b-e3d8-45af-9d82-fcb8e774f950"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x26479AE4098209232Fb1a3D70349f4cDa373572E,569,717000000,717000000,0xee59cd7862fEb647B569b08970BecE279218171a,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d36636363366137302d353030322d343063312d616638612d6139656238386162326337372d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""6ccc6a70-5002-40c1-af8a-a9eb88ab2c77"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0xd430bbc708a7dE7e925308Bb0BAA2935ffA60146,570,88000000,88000000,0xA38ad47c663E4aB584DA3Ced09316c721E2a3632,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d31623338333064322d343530642d346635652d396630362d3261336239326465633831652d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""1b3830d2-450d-4f5e-9f06-2a3b92dec81e"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x5B5D7Dc9589f06063AB11AB2641Eccf52BE69b3F,571,146000000,146000000,0x097Aae477789BAdcD9EC3d1cD0996a469557BDAA,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d66666634353065372d613432362d343136342d386339632d3465636633383036346438392d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""fff450e7-a426-4164-8c9c-4ecf38064d89"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0xB9E8Eb438987688b020A78492Ee1603A7E3DAC62,572,108000000,108000000,0x122Fa30cD8c8844a679f2e0fe4Cc9a834715bbbf,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d63376339326332392d653661642d343264392d396138322d3064323532363531663730322d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""c7c92c29-e6ad-42d9-9a82-0d252651f702"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x25d7b50ee2681Aabd3d0D1D920bD5D654673ad0f,574,1225000000,1225000000,0x48144f6AA7c689e523A30F3bFE5B8e37Ec4C6870,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d35366436653035642d346133392d343665332d613330342d3233323139663065343961392d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""56d6e05d-4a39-46e3-a304-23219f0e49a9"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0xd0e0346fd2A1181B085bcbD0541F1e6E3c4Aa28A,575,5000000,5000000,0x683b22Cb3DC29C79136e9DDea0980129A6a5B665,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d32316262393561322d663631382d346461322d396639352d6562306662656631383836332d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""21bb95a2-f618-4da2-9f95-eb0fbef18863"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x8Fd6946b0Cb7390f8D7ab419eC0f20E2a314C924,576,114000000,114000000,0x057AB6b3b4df7322Bf165DA299dA7FB8B4b75567,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d63333731376466382d633238312d343263612d383761372d6334663038646630313464652d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""c3717df8-c281-42ca-87a7-c4f08df014de"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x01143817e5d891404E291dCBf8F3d94c54f4d89a,577,48000000,48000000,0x4912fbfF45791cb2067eed3d249f85e959aAfC02,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d64336431613364372d376532662d343237302d383538622d6630613335643634623733352d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""d3d1a3d7-7e2f-4270-858b-f0a35d64b735"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x74ab2ea8d82dE39Ba284cb084900dD74D94967Ba,578,602000000,602000000,0xE71021DF899B867Dd24980C53c0cCA5a335AAa5F,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d37616134393561342d613830352d343466632d393733662d3464313565386332343864302d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""7aa495a4-a805-44fc-973f-4d15e8c248d0"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x937137C1142740917b54FE2e6020FDb5edAE0e60,579,68000000,68000000,0xe5360d0b180d30AEA02F25C607306ebF6de8A333,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d63356235393938632d613138352d343336662d626361662d6137343166353333343864662d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""c5b5998c-a185-436f-bcaf-a741f53348df"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x2AF6A1bbA6C1D8A16dce0C2b9aA6b1E6E01a5DC1,580,543000000,543000000,0x5B0f83aFC58F54d93d202E561FC86FF1E0159B65,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d61363561373966632d333932332d346438362d613961382d3136616439366263383164362d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""a65a79fc-3923-4d86-a9a8-16ad96bc81d6"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0xF4Ae05a6632435e184FB26f67654D519D5CE42ff,581,450000000,450000000,0xFde22a71Cdb6aEE9Bd76672A8192dE3cBe4Eb40d,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d35393639666437382d356261382d346534392d386533632d3331303632363763386639302d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""5969fd78-5ba8-4e49-8e3c-3106267c8f90"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x13d6d5Dea774768FD43ca4B9498c97CB7D3243E6,582,36000000,36000000,0x2F69edEffae30477bdD7BbF7E2f4A11d8eFe5B6E,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d37643962653064312d376336382d343430632d616431342d6130353866323832303139332d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""7d9be0d1-7c68-440c-ad14-a058f2820193"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x56757b9760835c722B3AfF597790cbF2fA21fC7F,583,104000000,104000000,0x78c44ea9D4aE6B582fd46B04f85349D0d519b58C,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d38663230306430362d366538392d346235372d616138632d6434343563333932633139352d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""8f200d06-6e89-4b57-aa8c-d445c392c195"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x3d38b98386E1dD7B5e913F10Db940c0F3D641623,585,216000000,216000000,0x16A45Eb2779D14917D332C2620135d5b19D741Dd,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d66653937653738382d623339612d343666632d613361622d6166616164656336313930342d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""fe97e788-b39a-46fc-a3ab-afaadec61904"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x00d08C9834D09BEdFAc345AFCFBEB7B08C19D58F,586,208000000,208000000,0x4c52f2D6c3e4CAF2EFbD810aEe0af8f6611025E1,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d61373236663632312d333963312d343433372d626663612d6436663339363138353266352d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""a726f621-39c1-4437-bfca-d6f3961852f5"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x203eDD31Be73F0B650b356B02AEd0F929212927f,587,45000000,45000000,0x0df4D0f0946FB0227Ab9Ac1b995E41c28fEbca13,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d37666638303532302d623832372d343134632d623733652d3238333133376534646232302d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""7ff80520-b827-414c-b73e-283137e4db20"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x0C35c26f586D857594128BA916877BA175Bcc31E,588,134000000,134000000,0x8f1d9a83405a53996Ff311C9FDD63CF93e16eC17,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d33626439376533332d313162312d343664642d396639612d6563666232343662323031302d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""3bd97e33-11b1-46dd-9f9a-ecfb246b2010"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x34cc73d8a5CE154716F48AF93502149874b41078,589,302000000,302000000,0x3EA4030279179481A7246423F94Ab6A52FD1d915,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d66326338303039372d356438312d346635652d616436332d3665373034386334303863662d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""f2c80097-5d81-4f5e-ad63-6e7048c408cf"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x52c09c25b157a9EC95Ef295c28B2a6A4EE15dBbE,590,5000000,5000000,0x942904eca1a56A9e74CeEdd61Fe822DCFD68cFB1,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d36336366623632392d306539632d346139342d393339302d6165636339626230373139632d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""63cfb629-0e9c-4a94-9390-aecc9bb0719c"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0xA496FfC9D126781D612779904DE6717Ec52d749D,591,25000000,25000000,0x53fE463644d3bA25DCb40Ccb1cE7871Fb9886D02,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d38666434373866302d363330352d343561302d613663322d3365313437623332356132352d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""8fd478f0-6305-45a0-a6c2-3e147b325a25"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0xCbfE3494232752B3eF841D1450EB4cCCb20bBBbb,592,76000000,76000000,0x08b6230Fc7bC5a094D232f05614dc3a6d24e689F,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d34333135336436302d613662312d346137612d626135392d3466343264623531343435342d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""43153d60-a6b1-4a7a-ba59-4f42db514454"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x821aBB37d4c8CF2135078238f35c5cD7589684d1,593,91000000,91000000,0x320d88F34a89Ab3e2161500536DB6164873cf2a8,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d65363461396461352d636237612d346534302d393864342d3863343466353936376437322d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""e64a9da5-cb7a-4e40-98d4-8c44f5967d72"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x78f24B08ae1366a059327eD8536F6F9D85eC16b0,594,1000000,1000000,0x954D8Dd3f93AA1B1C9E291B7ee558eFB05f4683d,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d62343433646638632d663765382d343839632d613031652d3665303565393264643861622d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""b443df8c-f7e8-489c-a01e-6e05e92dd8ab"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x265A276c9934b4c2038fc3A90AD206e83C851Bb5,596,6000000,6000000,0x21e3Bdf2E3b37B931E23b2De9cc126a78fbd166D,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d36313861623630652d613737342d346164332d626462352d6136653365303037653238652d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""618ab60e-a774-4ad3-bdb5-a6e3e007e28e"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0xe9844635a1110aeBc22656bbe88c1eE383663Aa1,597,6000000,6000000,0xCD0486Dc5e9463a936dABA6eD9cD00233749Df1C,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d33363962656633382d333737302d343633372d623236372d6561646563353238633134622d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""369bef38-3770-4637-b267-eadec528c14b"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0xCc181fafdb167244d0fF455353aAeA0BF2B724EF,598,5000000,5000000,0x712801Af56ee01065f409cF59FB8826e4f387A3b,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d61353765383163322d373963372d343534642d393562632d3764366365613931396133332d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""a57e81c2-79c7-454d-95bc-7d6cea919a33"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x0B9B6516733Ca1caaE664bea9b2Feeb67a0C6867,599,12000000,12000000,0x528B76322dD81e770d27d718eA3964313607A059,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d64356136396465362d316330332d343135632d613662362d6134363834393932333734342d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""d5a69de6-1c03-415c-a6b6-a46849923744"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0xF93A015AA8CFc423eEf02E0d5518140128eDa89d,600,64000000,64000000,0x0A86dd2e21Db70ABb33Ba1634F6DB247C08F2268,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d64373939363863622d303132622d346166632d383838342d3665326430643037353839622d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""d79968cb-012b-4afc-8884-6e2d0d07589b"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x3E1b0bCD6a5265f891064eC67EF1690a2E6751A2,601,74000000,74000000,0x377287999B644BBFca2486877F54CE42f57E71b5,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d31333439653133382d333633372d343362362d383065652d3863663861373233626461652d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""1349e138-3637-43b6-80ee-8cf8a723bdae"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x7E755091dF4b1F3eD7276081966D6250e3C9fF3D,602,38000000,38000000,0x6167A1AA17c0698B2554497129a7453148C5B16f,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d65613135303139662d613030332d343132362d383337332d6166383037333437663332312d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""ea15019f-a003-4126-8373-af807347f321"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x51dA32a1867E74bac654E6d40431D48459454a0D,603,3000000,3000000,0x97ca584CEB010330A2FBa6cE7CE35307fA47E86e,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d34346236333066362d343332632d343137342d383338612d6135383031343332396639392d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""44b630f6-432c-4174-838a-a58014329f99"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x63e59605F1D978Bc092d5eA9fe4F6839E96274A4,604,301000000,301000000,0x4Ef3FF663CB6212D213073133cf1728fe7702c76,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d34333564396164632d653433352d343333312d616237362d3633353834326565326363322d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""435d9adc-e435-4331-ab76-635842ee2cc2"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0xc97aea94D19ED2ed23A32d4751Fb8C35807e0A26,605,81000000,81000000,0x75fDF2ab2Ef28Ded1bd0c0FD8BB3d849F1783Ec4,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d63653133323333352d393839382d346437312d613466362d6462333538633530666335372d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""ce132335-9898-4d71-a4f6-db358c50fc57"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0xEcE79235Dc9A57Ad45efff68E441CC18968e138a,607,91000000,91000000,0xFebca3bA1ab1f7f69Cb8Cea7029dD0665087F805,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d63633261623232362d343431662d346239622d396533652d6231383334663737366338392d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""cc2ab226-441f-4b9b-9e3e-b1834f776c89"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
0x8F6f909546de37B2C529080b327b815fDC0250cA,608,21000000,21000000,0x642861e38724299Dc3d85252717674C0EbbEa2bd,0x1C3B3e70109cd92075F097aD54592ed40F0e6C6c,0x000000000000000000000000000000000000000000000000000000000000005b495245432d2d57494e442d2d434e2d2d2d30306234383561322d303461352d343862652d626663612d3139393534303234636337342d2d33333039636530662d366366382d353035302d393034632d3561653564666235633637300000000000,"{""productType"":""REC"",""energySources"":[""WIND""],""country"":""CN"",""agreementId"":""00b485a2-04a5-48be-bfca-19954024cc74"",""orderId"":""3309ce0f-6cf8-5050-904c-5ae5dfb5c670""}"
