batchId,storagePointer,certificateIds,redemptionStatement,transactionHash
0x00000000000000000000000000000000000000000000000000000000000001da,https://bafybeibe4kicypqxyc5ju5m324lnubfhpuezmcbb57uoy56vdufekzvm7a.ipfs.dweb.link,508,bafybeibe4kicypqxyc5ju5m324lnubfhpuezmcbb57uoy56vdufekzvm7a,0xfadd5d4a277b1dc9543920d7d94f131ec78f0cc87e415157e96693bc71da31d9
0x00000000000000000000000000000000000000000000000000000000000001db,https://bafybeiab76l62b7kc67fr6mfds2mthbjqvblxuay3idmlkq4nosewh3vsm.ipfs.dweb.link,509,bafybeiab76l62b7kc67fr6mfds2mthbjqvblxuay3idmlkq4nosewh3vsm,0xa5a2511618d52048596748694de47aa3b4903fd35f933f7d601c026c36f2b291
0x00000000000000000000000000000000000000000000000000000000000001dc,https://bafybeiefgbia5f7ww3aok2imvpfvejm36b6qm5nneszf52b2xjxxkxquhq.ipfs.dweb.link,510,bafybeiefgbia5f7ww3aok2imvpfvejm36b6qm5nneszf52b2xjxxkxquhq,0x49a4afbce741d2172964b5d355e3866061ef2ec873a0775c0e3b10054c126e07
0x00000000000000000000000000000000000000000000000000000000000001dd,https://bafybeidc76p6sch6mzgmy455d5uch5gbdue5mf7z7xga65oxvcwiyplw3y.ipfs.dweb.link,511,bafybeidc76p6sch6mzgmy455d5uch5gbdue5mf7z7xga65oxvcwiyplw3y,0x87d25417e1b992ded3178a4840e12e81df13edfd673a27bee47f4564c7224f31
0x00000000000000000000000000000000000000000000000000000000000001de,https://bafybeiewey3ltuubqpwztt4bdepda7p6t3o3c3ka3tk2fupskiqlwhvequ.ipfs.dweb.link,512,bafybeiewey3ltuubqpwztt4bdepda7p6t3o3c3ka3tk2fupskiqlwhvequ,0xb690ffcae52533958f2c32c2425e8288c959e29c2e7e1c1e4768ecc16e35c012
0x00000000000000000000000000000000000000000000000000000000000001df,https://bafybeibqhnsjvpaavkxm6u5kz54mh2wvnv5i7xaigmvptqgmqdkw4givim.ipfs.dweb.link,513,bafybeibqhnsjvpaavkxm6u5kz54mh2wvnv5i7xaigmvptqgmqdkw4givim,0x80862647adc8b81f675b7c057986be55a31e49b4650d1ca32b8c008cdb1b3d84
0x0000000000000000000000000000000000000000000000000000000000000030,https://bafkreibgun737wuurjf2h6qqmg52v3rwo6lxohvcv462rvwoljctqckhni.ipfs.dweb.link,514,bafkreibgun737wuurjf2h6qqmg52v3rwo6lxohvcv462rvwoljctqckhni,0xc38cda0d1a9a21338a5f31577021d582dbd394c06153213bf14360b3e3c0f451
0x00000000000000000000000000000000000000000000000000000000000001e0,https://bafybeibz64o3kutxx45kpdfx3diswfs7ji342q7qb76jrngry7ppa6h2yi.ipfs.dweb.link,515,bafybeibz64o3kutxx45kpdfx3diswfs7ji342q7qb76jrngry7ppa6h2yi,0xb6f0244173beaf1e6f82950a6dc0e1f771e2117175977d0b3c9fe63da1b2e389
0x00000000000000000000000000000000000000000000000000000000000001e1,https://bafybeia7nzxb7ag4y7tp23ptt56ulijdmv7aga3cxy3czyp6chbri7bkte.ipfs.dweb.link,516,bafybeia7nzxb7ag4y7tp23ptt56ulijdmv7aga3cxy3czyp6chbri7bkte,0x84fce9d75cf27e592e78088e7c9bab3e7efd80f9098752c6afa4270b62d16f8d
0x00000000000000000000000000000000000000000000000000000000000001e2,https://bafybeic65omybjyokyjdvpybjx6b35mhjbh3ldfjy6oorucyqw5fnb7m6a.ipfs.dweb.link,517,bafybeic65omybjyokyjdvpybjx6b35mhjbh3ldfjy6oorucyqw5fnb7m6a,0x21a9f32722a722c6a117e028d24666f1e779daf37b4d098a16faf078f81022ac
0x00000000000000000000000000000000000000000000000000000000000001e3,https://bafybeig43iwuxbtpifh66lwhsklojltsjsanx763sbzcohxuzrga3ewgwi.ipfs.dweb.link,518,bafybeig43iwuxbtpifh66lwhsklojltsjsanx763sbzcohxuzrga3ewgwi,0xa71db4c7bbfac59ad65c65a08bcfd07a7489b9cc9689308287b850f3f06587ac
0x00000000000000000000000000000000000000000000000000000000000001e4,https://bafybeib6gzce5uw25r5z4o3ltiwo5jgjwal7tg3tjsuvpoedpm4zuwomiq.ipfs.dweb.link,519,bafybeib6gzce5uw25r5z4o3ltiwo5jgjwal7tg3tjsuvpoedpm4zuwomiq,0x55b55468039ee0a5329a7c78cbbb01ff838b516ceda7103b0424c420a01d3a5d
0x00000000000000000000000000000000000000000000000000000000000001e5,https://bafybeig4vnkdc7bpugf37ggos6jk4xvghtt6qkzu3o2k7goddsitydyuoa.ipfs.dweb.link,520,bafybeig4vnkdc7bpugf37ggos6jk4xvghtt6qkzu3o2k7goddsitydyuoa,0x97f4bafcfc4c74f11c1bad5c01adca433532c43c65865e535f9a8daade218a78
0x00000000000000000000000000000000000000000000000000000000000001e6,https://bafybeihgbrw3q22aqewgqyhx4je3lgujywsdhq7xdsz6maifc5v5twjgsy.ipfs.dweb.link,521,bafybeihgbrw3q22aqewgqyhx4je3lgujywsdhq7xdsz6maifc5v5twjgsy,0x62e438e8b296fdcc4d9620bc8150410fad976f0b2a8796bfcaa66dcfa9f1907d
0x00000000000000000000000000000000000000000000000000000000000001e7,https://bafybeidgli477prikzvivnuuq7qbvmgq6njbcit2tjhi54o2zcha7khnmm.ipfs.dweb.link,522,bafybeidgli477prikzvivnuuq7qbvmgq6njbcit2tjhi54o2zcha7khnmm,0xed6e8bf6289a7149c0f4cee5274bf431e91cb3408043a51c8e98bef912611dbd
0x00000000000000000000000000000000000000000000000000000000000001e8,https://bafybeifrblsiowyoveypohyym74qp3ch5tzjgdzpilb3dosipx4pqaittu.ipfs.dweb.link,523,bafybeifrblsiowyoveypohyym74qp3ch5tzjgdzpilb3dosipx4pqaittu,0x42ca090987ee7a0b8fae774f9964a294c4dd758c7b32ce291f68fd413ac321c7
0x00000000000000000000000000000000000000000000000000000000000001e9,https://bafybeignvjb4shcebibfrnxdhvzs6cakdrten5m3ea3wcaaq7p3l2jfcrq.ipfs.dweb.link,524,bafybeignvjb4shcebibfrnxdhvzs6cakdrten5m3ea3wcaaq7p3l2jfcrq,0xf72d448014ed5e471c5e257b8cdaf2bdf2b9aa113b3a491f0a374b93bd006690
0x0000000000000000000000000000000000000000000000000000000000000031,https://bafkreibaisi72fgir3z3vdrw3dppfys4ua3ljqiefjid272mf26vwlo5gm.ipfs.dweb.link,525,bafkreibaisi72fgir3z3vdrw3dppfys4ua3ljqiefjid272mf26vwlo5gm,0x1d9cf7b13ac2f8dee6dd36508632d94abc43e08b64720bfa4232418882d70ce2
0x00000000000000000000000000000000000000000000000000000000000001ea,https://bafybeiaajsh4suial4lpqih2qp5ngnkls5d6bmyy74d6l2st6sjt77fqwe.ipfs.dweb.link,526,bafybeiaajsh4suial4lpqih2qp5ngnkls5d6bmyy74d6l2st6sjt77fqwe,0xbeecec12f01f238b23d291fcc8458fee335279ede6810b00c89762e8c1faded0
0x00000000000000000000000000000000000000000000000000000000000001eb,https://bafybeihdhnly4kjucu4w5mqgaujivzqvhhzyh4zlmlt22cxpeh263l3o4i.ipfs.dweb.link,527,bafybeihdhnly4kjucu4w5mqgaujivzqvhhzyh4zlmlt22cxpeh263l3o4i,0xd9bad3f5f72e88233343d5d6dac72d51888eeccc66e53d21839890b7856b3b08
0x00000000000000000000000000000000000000000000000000000000000001ec,https://bafybeig32kmfbe5ygctnh5uhcbk7mfmzjilhcr6t7osjx3ea3mutnvlxf4.ipfs.dweb.link,528,bafybeig32kmfbe5ygctnh5uhcbk7mfmzjilhcr6t7osjx3ea3mutnvlxf4,0xe9a68d87ac34c00564470f2f26fd8fb186f3e0bafc8f6b89b2bd54e5bb1a2981
0x00000000000000000000000000000000000000000000000000000000000001ed,https://bafybeiberz32epylzqmfepr73bbzo4sgp5o4nwrnhdjwfp4bjyfwd7p5n4.ipfs.dweb.link,529,bafybeiberz32epylzqmfepr73bbzo4sgp5o4nwrnhdjwfp4bjyfwd7p5n4,0xeb3abf3d034da0543b15c69d94b5bae328434b1c3ec050510a47f7773c2442a4
0x00000000000000000000000000000000000000000000000000000000000001ee,https://bafybeiehbivlwlvd6ul7227njikpe7pfwcnwsmpqmqsspriyl7xyh5dxgi.ipfs.dweb.link,530,bafybeiehbivlwlvd6ul7227njikpe7pfwcnwsmpqmqsspriyl7xyh5dxgi,0x5dbf09ba9135a5941b292d864b02963ad95e74c27757969f18b58831feab7d95
0x00000000000000000000000000000000000000000000000000000000000001ef,https://bafybeidoozgbtgcyg4cqomygvcawtoigjt45jfhwyl6sqeubu5e63hpch4.ipfs.dweb.link,531,bafybeidoozgbtgcyg4cqomygvcawtoigjt45jfhwyl6sqeubu5e63hpch4,0xdf135e5160db09c90de7e5a5cae442bcb780d2f01e290d86f49baeb5b0801106
0x00000000000000000000000000000000000000000000000000000000000001f0,https://bafybeifciylziaq26tjibxwqal35icl6tzw3vert7wysx464fkt5jtrddy.ipfs.dweb.link,532,bafybeifciylziaq26tjibxwqal35icl6tzw3vert7wysx464fkt5jtrddy,0x8637000852586badd6227cd738df13cd057269db7526894a3f618c0a92b228b6
0x00000000000000000000000000000000000000000000000000000000000001f1,https://bafybeiamyla6youu7mebm43idtzis6fwgvfx4zqsrzxjs44luc73ymxc6y.ipfs.dweb.link,533,bafybeiamyla6youu7mebm43idtzis6fwgvfx4zqsrzxjs44luc73ymxc6y,0x3f8acd9d505235fbf2910e05f5c730a7b7df1dedf242df631673e9aa5ef44ab0
0x00000000000000000000000000000000000000000000000000000000000001f2,https://bafybeig6vfiv3rj7a2ecykc6xx4huqc6lt3qnwe3yppg2ul6viwmrlqb5i.ipfs.dweb.link,534,bafybeig6vfiv3rj7a2ecykc6xx4huqc6lt3qnwe3yppg2ul6viwmrlqb5i,0xc3044715b5cc182ff9a15d308bd4e36805874dff9659d1811bfb8ef2cd410fe9
0x00000000000000000000000000000000000000000000000000000000000001f3,https://bafybeif7vyhqhqsnqn4c2gg2uaejtlfkn7epn2s4fup7kevo7cdwuti25e.ipfs.dweb.link,535,bafybeif7vyhqhqsnqn4c2gg2uaejtlfkn7epn2s4fup7kevo7cdwuti25e,0x04f289cc3ad01ca413fb29007e8112eb7167975ea58d5866ba02d51cba86d0fe
0x0000000000000000000000000000000000000000000000000000000000000005,https://bafkreif2mshb3yex3cvnwrgs7hhzd6kovcdxhj3h4g3f3fuqnpal3zz7lm.ipfs.dweb.link,536,bafkreif2mshb3yex3cvnwrgs7hhzd6kovcdxhj3h4g3f3fuqnpal3zz7lm,0x1858a338961cdb55eea9a3e10f6933dfb8551e03c0951f4790a19488ad38508a
0x0000000000000000000000000000000000000000000000000000000000000032,https://bafkreia5ojfvb54ykitdqulwnek445gsa25hjrnrxcj63ubrlrhocorxry.ipfs.dweb.link,537,bafkreia5ojfvb54ykitdqulwnek445gsa25hjrnrxcj63ubrlrhocorxry,0x2b02360f5703556ff5bbe0daf1a0a5aab847338c0a17bbee9068d9873a9a5a68
0x00000000000000000000000000000000000000000000000000000000000001f4,https://bafybeichektybkpvnp5aeuli22my6x5trprz56uive6zutu37jkiii2aoe.ipfs.dweb.link,538,bafybeichektybkpvnp5aeuli22my6x5trprz56uive6zutu37jkiii2aoe,0xe7d9afc2fdff6489f430cbab0cec4dd28ddb417c2245f12d1b1907f0b1521d0f
0x00000000000000000000000000000000000000000000000000000000000001f5,https://bafybeifofmga6embb3fnib6rnj3nfsr2ztrhwsqh3wxh6la44ndjw5wguq.ipfs.dweb.link,539,bafybeifofmga6embb3fnib6rnj3nfsr2ztrhwsqh3wxh6la44ndjw5wguq,0x71fbdb61924cd4ba6af72290695d07e4327af3bbfa61ddb8b2e8c49bc8946260
0x00000000000000000000000000000000000000000000000000000000000001f6,https://bafybeiabdpqv5beh7gpw3mxqmommjpmhfi7fxqf6garbzw5s73ngbewi74.ipfs.dweb.link,540,bafybeiabdpqv5beh7gpw3mxqmommjpmhfi7fxqf6garbzw5s73ngbewi74,0xfb4e5727656c3bc57832abe70db4c3edf30a07a1d234e63efad9d507f3f6092d
0x00000000000000000000000000000000000000000000000000000000000001f7,https://bafybeia3w7ss73x73cwzlxyhzppqjajq3kfzray2bax6ywc7ocm6wfrsb4.ipfs.dweb.link,541,bafybeia3w7ss73x73cwzlxyhzppqjajq3kfzray2bax6ywc7ocm6wfrsb4,0xdd818fa9e3cdac67ceebf005c35182c47fef094d69d1fb4871cbd732071db140
0x00000000000000000000000000000000000000000000000000000000000001f8,https://bafybeidmfd5on7b3wmc5trcxl4doaknoueppstkz2m4araiju6hg3dsrvm.ipfs.dweb.link,542,bafybeidmfd5on7b3wmc5trcxl4doaknoueppstkz2m4araiju6hg3dsrvm,0x5868170738426fc4a2b8016032d21e16bb33054f2c62e1327c3dccca51d1517d
0x00000000000000000000000000000000000000000000000000000000000001f9,https://bafybeib2aqsirv4h6lrn23odamasrbrahy7xea5vzjotslitmz5yv6dmmy.ipfs.dweb.link,543,bafybeib2aqsirv4h6lrn23odamasrbrahy7xea5vzjotslitmz5yv6dmmy,0xe71290f9c8236742c6038f22c16700d739f8b8f62ebefe3c59e50ad63fee95ff
0x00000000000000000000000000000000000000000000000000000000000001fa,https://bafybeibkojg36zsj4br2hbuoqc763vfwfmaztjg4ed4cbe35bdsczyxb5i.ipfs.dweb.link,544,bafybeibkojg36zsj4br2hbuoqc763vfwfmaztjg4ed4cbe35bdsczyxb5i,0x1d4f6f3548ac969068e6bcb9a92cb50004d7b3d2310dcd4e2ddccd240c56fad9
0x00000000000000000000000000000000000000000000000000000000000001fb,https://bafybeiefxshflhnyqsfp5eg6ccfrvapmp4jpdkkddgq3o64s75rwikdmli.ipfs.dweb.link,545,bafybeiefxshflhnyqsfp5eg6ccfrvapmp4jpdkkddgq3o64s75rwikdmli,0x5437db9aac9fbba36063d8e2895d120c1bc9114e3c2ca80f009a5f3cc893e841
0x00000000000000000000000000000000000000000000000000000000000001fc,https://bafybeieekf2nxq3wizumjfogxpwjqqjxnztmaunou3fsknttijemgluu2u.ipfs.dweb.link,546,bafybeieekf2nxq3wizumjfogxpwjqqjxnztmaunou3fsknttijemgluu2u,0x5896657696caaa1cac20d6f0ece32a95545aa8addda7be358bb0e8c49b146851
0x00000000000000000000000000000000000000000000000000000000000001fd,https://bafybeihvne6egmo2o46cngval5waqngge7awej52igowcnhqtlntnapg4i.ipfs.dweb.link,547,bafybeihvne6egmo2o46cngval5waqngge7awej52igowcnhqtlntnapg4i,0xe7907bf8667da2f754247b21b08cd391b9042ca9592d43621740c2c65e691db2
0x0000000000000000000000000000000000000000000000000000000000000033,https://bafkreibeo37pahwh3eymguvggb62upss4utijazrpdvsvlz6aobrab53yi.ipfs.dweb.link,548,bafkreibeo37pahwh3eymguvggb62upss4utijazrpdvsvlz6aobrab53yi,0x791afd999b6507549f0fd7779242d7d1d7c92625597afe509fcfaa4d4b78bb72
0x00000000000000000000000000000000000000000000000000000000000001fe,https://bafybeih73tz5t4wu34kuxpy7lpjeujyn3uj6a67brdi3oyge3now36vef4.ipfs.dweb.link,549,bafybeih73tz5t4wu34kuxpy7lpjeujyn3uj6a67brdi3oyge3now36vef4,0x2bde7dab6bc7a881204752f68b85f61ffbc1e3e08567c90a8279aad4e4a6c978
0x00000000000000000000000000000000000000000000000000000000000001ff,https://bafybeihwxjskghhp3vrzqn6itnao6f32a2s2fpn2tobb46vo4t2nvyk6li.ipfs.dweb.link,550,bafybeihwxjskghhp3vrzqn6itnao6f32a2s2fpn2tobb46vo4t2nvyk6li,0x8dd600ff6608e0e390c4995c43a1a763b4eda88e5a41b208981f72a9b25b8b01
0x0000000000000000000000000000000000000000000000000000000000000200,https://bafybeihextphsd7pnbyqgf476ttwmzseq7cvtmlyhgwjgqlltmrbrsxvt4.ipfs.dweb.link,551,bafybeihextphsd7pnbyqgf476ttwmzseq7cvtmlyhgwjgqlltmrbrsxvt4,0x8f0529be67c9a64e470f03467cf6fcf5f790366772e1c5981840caf7f332ca3a
0x0000000000000000000000000000000000000000000000000000000000000201,https://bafybeigss3m4s5hlb6kdm54tsfb6foweyn5pcjdy35zddyj4bjhf4e2d4a.ipfs.dweb.link,552,bafybeigss3m4s5hlb6kdm54tsfb6foweyn5pcjdy35zddyj4bjhf4e2d4a,0x75b898f9f0d0da18599c3d72fbbaa02ed1deeb6a7187d1b9bdb1524bc1e6429b
0x0000000000000000000000000000000000000000000000000000000000000202,https://bafybeifudig3wbyyojpxo5qfqrqcnkpgz46vh6o5notw5pxqph63tw5hhy.ipfs.dweb.link,553,bafybeifudig3wbyyojpxo5qfqrqcnkpgz46vh6o5notw5pxqph63tw5hhy,0x2a38af64374aafc1db200274cc5424de3c64a3641c1bd3938f27a142cf06f4ea
0x0000000000000000000000000000000000000000000000000000000000000203,https://bafybeie6ruyaazhfbm7aajhlfvae2e7t3zyg423ysepdouzbnax6lj6ava.ipfs.dweb.link,554,bafybeie6ruyaazhfbm7aajhlfvae2e7t3zyg423ysepdouzbnax6lj6ava,0x8c9fd682897c1742dad37f3d6301960ec17196f7419e77bcd76314b16796a8d4
0x0000000000000000000000000000000000000000000000000000000000000204,https://bafybeicxkyeldtfggxh6rio4f23hiuy5yzpradisohxlipybywqpqmlzte.ipfs.dweb.link,555,bafybeicxkyeldtfggxh6rio4f23hiuy5yzpradisohxlipybywqpqmlzte,0x5b1d7f49a82868e0640e6b7685518fcd265d5b7c3399dbef447439db879abe26
0x0000000000000000000000000000000000000000000000000000000000000205,https://bafybeicccvnbaoyq2cf65xrussvoaqjbnozw6ozyuuka5hjwnhd37iijju.ipfs.dweb.link,556,bafybeicccvnbaoyq2cf65xrussvoaqjbnozw6ozyuuka5hjwnhd37iijju,0xd255de713af631bbbd84049ec61d8af995c3a6d14f64261bfa7387ff46309840
0x0000000000000000000000000000000000000000000000000000000000000206,https://bafybeiaygjiin33b2g4mk4b36eupub43rdo5n262d4yqngeapousnoa2qe.ipfs.dweb.link,557,bafybeiaygjiin33b2g4mk4b36eupub43rdo5n262d4yqngeapousnoa2qe,0xc100ec3994d53bb036a5e1ee17b2caae2bd8c2ef49105307ac9535aacf25551d
0x0000000000000000000000000000000000000000000000000000000000000207,https://bafybeicuxmfsnzjpz6no5yddy74hmurmlxm4ivt2rph4csnbietbpnn4me.ipfs.dweb.link,558,bafybeicuxmfsnzjpz6no5yddy74hmurmlxm4ivt2rph4csnbietbpnn4me,0x06fe5b59f2a1818560c0f1994dff7ab518e524c3d3c448eb2d760cce830cd3fb
0x0000000000000000000000000000000000000000000000000000000000000034,https://bafkreiehfhokytrbpbnshy3iyujirbrmxoqk2sy67twmut2rbww7ihx3ky.ipfs.dweb.link,559,bafkreiehfhokytrbpbnshy3iyujirbrmxoqk2sy67twmut2rbww7ihx3ky,0x2f6dc90f79342ab76c7958133aa55290b8870c96b5be95d3d6a7073c9266d124
0x0000000000000000000000000000000000000000000000000000000000000208,https://bafybeienouiuluxpizygvpizfw45z4ybm774roy3aqnwc3heffxwmd4fea.ipfs.dweb.link,560,bafybeienouiuluxpizygvpizfw45z4ybm774roy3aqnwc3heffxwmd4fea,0x806ae3cfd4ef97591ff99c03c0285ed35d103879bc201e1f76ac4ac5c79e6e72
0x0000000000000000000000000000000000000000000000000000000000000209,https://bafybeigd2nxrmzdi74issuttdp4rvx6nybqsnnoyjrkuvycf7rnabzwfki.ipfs.dweb.link,561,bafybeigd2nxrmzdi74issuttdp4rvx6nybqsnnoyjrkuvycf7rnabzwfki,0xa89322e2f0a082bd2014adfd161c200d7b2a855d0205b1b9f16eac6521f7aa86
0x000000000000000000000000000000000000000000000000000000000000020a,https://bafybeia7yuy37jar4bfe2llke6okiplwqzze2uiln7iz7k4oqvaymjfgj4.ipfs.dweb.link,562,bafybeia7yuy37jar4bfe2llke6okiplwqzze2uiln7iz7k4oqvaymjfgj4,0x32fc5d2ba042509c2d0658d39f2454e887e82cb16a790544c793dd7b701cbe3b
0x000000000000000000000000000000000000000000000000000000000000020b,https://bafybeigdc7xzexpawr5ecszrpiya5a6x2jg2dtdemmhci6myagerzqyhla.ipfs.dweb.link,563,bafybeigdc7xzexpawr5ecszrpiya5a6x2jg2dtdemmhci6myagerzqyhla,0xc71d8d3bf3e893e62d282c07719163b202a660a56421b8da45412f676d009f30
0x000000000000000000000000000000000000000000000000000000000000020c,https://bafybeig5enmn5b2q7bz6edfbxnienuwstb6kzrkjzrvzhftd5n6qdk3g2e.ipfs.dweb.link,564,bafybeig5enmn5b2q7bz6edfbxnienuwstb6kzrkjzrvzhftd5n6qdk3g2e,0x24522170eec3bda2046a734e2f63ec69f152b642d6e6025882a27820528bb8a7
0x000000000000000000000000000000000000000000000000000000000000020d,https://bafybeiberihglfvreh5pidtdpyar7ext67w2xsp5tw3mlnbvm65s2odvfm.ipfs.dweb.link,565,bafybeiberihglfvreh5pidtdpyar7ext67w2xsp5tw3mlnbvm65s2odvfm,0x4241d60f97ce07828cd824089987342c823ed17d77ec6850279b0b05d0116552
0x000000000000000000000000000000000000000000000000000000000000020e,https://bafybeifbisfvm6xuvueozih7voi5774cxxzeqrqj2qjszvjnwq2fvhxzym.ipfs.dweb.link,566,bafybeifbisfvm6xuvueozih7voi5774cxxzeqrqj2qjszvjnwq2fvhxzym,0xd8f1f02c1558fd6b3583542cbc8eb1b6def6b57b976f75e33a1d61bca7d086db
0x000000000000000000000000000000000000000000000000000000000000020f,https://bafybeigxj6xdh7iw5hnicqfplwxaiqs46p4l5ulxhs3krjod32mlceppz4.ipfs.dweb.link,567,bafybeigxj6xdh7iw5hnicqfplwxaiqs46p4l5ulxhs3krjod32mlceppz4,0xddedc345bdc2c26f6169fda8c951382c2e7378f839081c5cd3f5230b59f69173
0x0000000000000000000000000000000000000000000000000000000000000210,https://bafybeic2yk7uagw6jske4dwm5cvvgow72foetasytzg4x42bhzwfvdsepq.ipfs.dweb.link,568,bafybeic2yk7uagw6jske4dwm5cvvgow72foetasytzg4x42bhzwfvdsepq,0x8f61c82cded0550ca512082c44d352b60687e656604376f7d76dfac63982b424
0x0000000000000000000000000000000000000000000000000000000000000211,https://bafybeifca4gbunym2v2fiopob2bjccnnx5foy2ngllmqtujyyfrifs3rva.ipfs.dweb.link,569,bafybeifca4gbunym2v2fiopob2bjccnnx5foy2ngllmqtujyyfrifs3rva,0x467060c62a842c3c6da813bff4b3424bf4bc3b71cfbd36accaf867fdab207273
0x0000000000000000000000000000000000000000000000000000000000000035,https://bafkreifwrrldql3buq4wmdhm74xnkwxqs7vzpigvphreqhql2z4z5fdlra.ipfs.dweb.link,570,bafkreifwrrldql3buq4wmdhm74xnkwxqs7vzpigvphreqhql2z4z5fdlra,0x49365a00fcc79f37a72008c62cab9fb7f06b21ae35d035a92637fca1b5c93ea0
0x0000000000000000000000000000000000000000000000000000000000000212,https://bafybeia4s3625b4wwdq3einj7j7u7n6bsm2pu7whv6w42fju6lake2ekpu.ipfs.dweb.link,571,bafybeia4s3625b4wwdq3einj7j7u7n6bsm2pu7whv6w42fju6lake2ekpu,0x54ea3c23e50b270ed371f103f45bd6039ae6d469fa7565e14aa8067dddf5037b
0x0000000000000000000000000000000000000000000000000000000000000213,https://bafybeigfhnsguorvfcht3gru3xkmi5apad2roiclp54jpjpzftf7rmszwq.ipfs.dweb.link,572,bafybeigfhnsguorvfcht3gru3xkmi5apad2roiclp54jpjpzftf7rmszwq,0xa1f88ae200efd56fe0213c3a9d74483769f555997e5ec9378e4a3618502a72f0
0x0000000000000000000000000000000000000000000000000000000000000214,https://bafybeia6xjxmm4ebpd22k72oxgsunkgs7i4vh5462udmic64rmgqbpxfdm.ipfs.dweb.link,573,bafybeia6xjxmm4ebpd22k72oxgsunkgs7i4vh5462udmic64rmgqbpxfdm,0xd93cc5c42153ad0ee6a8ab683a05b9146edb609da09a96fb5374aa4c0ea5b343
0x0000000000000000000000000000000000000000000000000000000000000215,https://bafybeie6fzgfxteserh4jr2kzsedxmjqlnsadmp5r4zpiyi5442uq36h7a.ipfs.dweb.link,574,bafybeie6fzgfxteserh4jr2kzsedxmjqlnsadmp5r4zpiyi5442uq36h7a,0x07127bbb1108e72c369c82a77493656d6788c22bc98a4a01dd01cf3630384b31
0x0000000000000000000000000000000000000000000000000000000000000216,https://bafybeihz66ufb3jd3poss6t67utbg3i2qonmiwsriyzv2p6z44ghzth2ke.ipfs.dweb.link,575,bafybeihz66ufb3jd3poss6t67utbg3i2qonmiwsriyzv2p6z44ghzth2ke,0xd0e820b02a5cf3334304b40ac0388fb129086c6b54032402e1da3b826b050a8f
0x0000000000000000000000000000000000000000000000000000000000000217,https://bafybeigfftnehsdd24fbkpe3aw4eqzcr52jdovtof6zkka4xhfcjmnqt7m.ipfs.dweb.link,576,bafybeigfftnehsdd24fbkpe3aw4eqzcr52jdovtof6zkka4xhfcjmnqt7m,0x4d03d985377820f3732c2a96e9830995cef33ed86e80380b90e398f78539ffab
0x0000000000000000000000000000000000000000000000000000000000000218,https://bafybeieuxkoaaf5znukbc746c4zkgypwgts4mqxumxyggnjpvuhnv6qxsa.ipfs.dweb.link,577,bafybeieuxkoaaf5znukbc746c4zkgypwgts4mqxumxyggnjpvuhnv6qxsa,0x6069b30b928c7f3703d651162f549369b2b79889d7af7c684a89716c3fe8dc13
0x0000000000000000000000000000000000000000000000000000000000000219,https://bafybeiffbqh6wj3mpgucq4yy7r6yr4ml6t72vp7ncavqxgazudjnfmcjle.ipfs.dweb.link,578,bafybeiffbqh6wj3mpgucq4yy7r6yr4ml6t72vp7ncavqxgazudjnfmcjle,0xfe60ddcd45bbfdddbf1f99cfc6897f49fe05e8bffcee609b49fa2eb5ab3bda2b
0x000000000000000000000000000000000000000000000000000000000000021a,https://bafybeiairgyd3qgxjvpmb2npry5xpvdfv7tt3y3xkve3texat23u4ysc2e.ipfs.dweb.link,579,bafybeiairgyd3qgxjvpmb2npry5xpvdfv7tt3y3xkve3texat23u4ysc2e,0x47fba1affd7473dbea3cf20b8619c1e09d1b04afbbd0d9466737224d9fc33006
0x000000000000000000000000000000000000000000000000000000000000021b,https://bafybeibaautih7riu4zmqk4qad46zldj5focyatctbraw36kydpiooirhe.ipfs.dweb.link,580,bafybeibaautih7riu4zmqk4qad46zldj5focyatctbraw36kydpiooirhe,0x083b53fd32223b4c2d9e29280799379b83284552ab8b897e9fee3fb7685a723b
0x0000000000000000000000000000000000000000000000000000000000000036,https://bafkreic5md2e5y2x7d4sp6yxwkscmz2274j3kmqj5vfpqwg5y2eozu6v7y.ipfs.dweb.link,581,bafkreic5md2e5y2x7d4sp6yxwkscmz2274j3kmqj5vfpqwg5y2eozu6v7y,0xad950106a8218a96675cf0ea98d927b55001d7df6646b97e4acce6c04446595c
0x000000000000000000000000000000000000000000000000000000000000021c,https://bafybeidvlx5norxv4ykwdtqqgo4ko2pa2xplu5tirguxrha7ahrtma746a.ipfs.dweb.link,582,bafybeidvlx5norxv4ykwdtqqgo4ko2pa2xplu5tirguxrha7ahrtma746a,0x2b4f0d02a0e5d39e9dbfe952de57bd3898d3e3b00f1da0de6aed273f6b82de75
0x000000000000000000000000000000000000000000000000000000000000021d,https://bafybeibveksc4bekv4pfheehxxphgdjhtcqfbbklwmdhqmwldgmarj7wki.ipfs.dweb.link,583,bafybeibveksc4bekv4pfheehxxphgdjhtcqfbbklwmdhqmwldgmarj7wki,0xd2ede2c36c3581ebb7a7f81050cf61e972dbbb6eb7779ee892d6c8c4d848d732
0x000000000000000000000000000000000000000000000000000000000000021e,https://bafybeigqdtphxulxun5rb5rs46n5tlqfal7e6xigciznuthce5egsldn44.ipfs.dweb.link,584,bafybeigqdtphxulxun5rb5rs46n5tlqfal7e6xigciznuthce5egsldn44,0xb93f67eef9f7a9fa5fe30126d859199398506ac3e2a3cf3515f2ab141310f640
